,Unnamed: 0,I,J,CELLACTIVE_x,X,Y,Conc,CELLACTIVE_y,_count,_sum,_mean,_median,_min,_max,_range,Comparison_Output,Conc-_sum_PercentDiff,Conc-_mean_PercentDiff,Conc-_median_PercentDiff,Conc-_min_PercentDiff,Conc-_max_PercentDiff
555654,555654,478,427,1,569222.5,146282.5,378.7999878,1,4,1515.100006,378.7750015,378.75,378.6000061,379,0.399993896,FALSE,120.00%,0.01%,0.01%,0.05%,0.05%
583539,583539,502,376,1,568457.5,145922.5,378.6000061,1,4,1514.500031,378.6250076,378.6000061,378.6000061,378.7000122,0.100006104,FALSE,120.00%,0.01%,0.00%,0.00%,0.03%
554489,554489,477,426,1,569207.5,146297.5,378.7000122,1,4,1514.700012,378.6750031,378.6500092,378.5,378.8999939,0.399993896,FALSE,120.00%,0.01%,0.01%,0.05%,0.05%
497434,497434,428,407,1,568922.5,147032.5,378.5,1,4,1514.100006,378.5250015,378.5,378.5,378.6000061,0.100006104,FALSE,120.00%,0.01%,0.00%,0.00%,0.03%
507916,507916,437,413,1,569012.5,146897.5,378.5,1,4,1513.899994,378.4749985,378.5,378.3999939,378.5,0.100006104,FALSE,120.00%,0.01%,0.00%,0.03%,0.00%
514904,514904,443,417,1,569072.5,146807.5,378.5,1,4,1513.899994,378.4749985,378.5,378.3999939,378.5,0.100006104,FALSE,120.00%,0.01%,0.00%,0.03%,0.00%
530042,530042,456,423,1,569162.5,146612.5,378.5,1,4,1513.899994,378.4749985,378.5,378.3999939,378.5,0.100006104,FALSE,120.00%,0.01%,0.00%,0.03%,0.00%
534699,534699,460,424,1,569177.5,146552.5,378.5,1,4,1513.899994,378.4749985,378.5,378.3999939,378.5,0.100006104,FALSE,120.00%,0.01%,0.00%,0.03%,0.00%
548668,548668,472,425,1,569192.5,146372.5,378.5,1,4,1513.899994,378.4749985,378.5,378.3999939,378.5,0.100006104,FALSE,120.00%,0.01%,0.00%,0.03%,0.00%
555655,555655,478,428,1,569237.5,146282.5,378.5,1,4,1513.899994,378.4749985,378.5,378.3999939,378.5,0.100006104,FALSE,120.00%,0.01%,0.00%,0.03%,0.00%
548667,548667,472,424,1,569177.5,146372.5,377.7999878,1,4,1511.100006,377.7750015,377.75,377.5,378.1000061,0.600006104,FALSE,120.00%,0.01%,0.01%,0.08%,0.08%
550996,550996,474,425,1,569192.5,146342.5,377.7999878,1,4,1511.100006,377.7750015,377.75,377.7000122,377.8999939,0.199981689,FALSE,120.00%,0.01%,0.01%,0.03%,0.03%
504421,504421,434,410,1,568967.5,146942.5,378,1,4,1512.100006,378.0250015,378.0500031,377.6000061,378.3999939,0.799987793,FALSE,120.00%,0.01%,0.01%,0.11%,0.11%
578882,578882,498,375,1,568442.5,145982.5,376.7999878,1,4,1507.299988,376.8249969,376.8499908,376,377.6000061,1.600006104,FALSE,120.00%,0.01%,0.01%,0.21%,0.21%
577718,577718,497,375,1,568442.5,145997.5,373.8999939,1,4,1495.5,373.875,373.8999939,372.6000061,375.1000061,2.5,FALSE,120.00%,0.01%,0.00%,0.35%,0.32%
578883,578883,498,376,1,568457.5,145982.5,373.7000122,1,4,1494.899994,373.7249985,373.75,372.5,374.8999939,2.399993896,FALSE,120.00%,0.01%,0.01%,0.32%,0.32%
577719,577719,497,376,1,568457.5,145997.5,369.7000122,1,4,1478.899994,369.7249985,369.75,368.1000061,371.2999878,3.199981689,FALSE,120.00%,0.01%,0.01%,0.43%,0.43%
562587,562587,484,376,1,568457.5,146192.5,367.7999878,1,4,1471.099976,367.7749939,367.6499939,358.5,377.2999878,18.79998779,FALSE,120.00%,0.01%,0.04%,2.56%,2.55%
576555,576555,496,376,1,568457.5,146012.5,364.5,1,4,1457.899994,364.4749985,364.5,362.5,366.3999939,3.899993896,FALSE,120.00%,0.01%,0.00%,0.55%,0.52%
576557,576557,496,378,1,568487.5,146012.5,351.2000122,1,4,1404.900024,351.2250061,351.25,348.7000122,353.7000122,5,FALSE,120.00%,0.01%,0.01%,0.71%,0.71%
575393,575393,495,378,1,568487.5,146027.5,343.5,1,4,1374.100006,343.5250015,343.5500031,340.7999878,346.2000122,5.400024414,FALSE,120.00%,0.01%,0.01%,0.79%,0.78%
574228,574228,494,377,1,568472.5,146042.5,343.3999939,1,4,1373.499969,343.3749924,343.3499908,340.7999878,346,5.200012207,FALSE,120.00%,0.01%,0.01%,0.76%,0.75%
574229,574229,494,378,1,568487.5,146042.5,335.5,1,4,1342.100006,335.5250015,335.5,333,338.1000061,5.100006104,FALSE,120.00%,0.01%,0.00%,0.75%,0.77%
573065,573065,493,378,1,568487.5,146057.5,328.5,1,4,1313.899994,328.4749985,328.4499969,326.3999939,330.6000061,4.200012207,FALSE,120.00%,0.01%,0.02%,0.64%,0.64%
520700,520700,448,393,1,568712.5,146732.5,655.5999756,1,4,2622.200012,655.5500031,655.6499939,602.7000122,708.2000122,105.5,FALSE,120.00%,0.01%,0.01%,8.41%,7.71%
571901,571901,492,378,1,568487.5,146072.5,322.7999878,1,4,1291.099976,322.7749939,322.6999969,321.2999878,324.3999939,3.100006104,FALSE,120.00%,0.01%,0.03%,0.47%,0.49%
567243,567243,488,376,1,568457.5,146132.5,316.2999878,1,4,1265.100006,316.2750015,316.1499939,315.6000061,317.2000122,1.600006104,FALSE,119.99%,0.01%,0.05%,0.22%,0.28%
525342,525342,452,379,1,568502.5,146672.5,8723,1,4,34889,8722.25,8719.200195,8643.599609,8807,163.4003906,FALSE,119.99%,0.01%,0.04%,0.91%,0.96%
542786,542786,467,363,1,568262.5,146447.5,251.1000061,1,4,1004.5,251.125,251.25,249.3999939,252.6000061,3.200012207,FALSE,120.01%,0.01%,0.06%,0.68%,0.60%
527673,527673,454,382,1,568547.5,146642.5,8392.799805,1,4,33574.59863,8393.649658,8400.449707,8318.099609,8455.599609,137.5,FALSE,120.01%,0.01%,0.09%,0.89%,0.75%
528813,528813,455,358,1,568187.5,146627.5,235.8999939,1,4,943.6999969,235.9249992,235.75,231.3999939,240.8000031,9.400009155,FALSE,120.01%,0.01%,0.06%,1.93%,2.06%
563756,563756,485,381,1,568532.5,146177.5,467.7000122,1,4,1870.599976,467.6499939,468,464.2999878,470.2999878,6,FALSE,119.99%,0.01%,0.06%,0.73%,0.55%
566109,566109,487,406,1,568907.5,146147.5,224.8000031,1,4,899.3000031,224.8250008,224.75,223.8000031,226,2.199996948,FALSE,120.01%,0.01%,0.02%,0.45%,0.53%
557981,557981,480,426,1,569207.5,146252.5,382.7999878,1,4,1531.399994,382.8499985,382.8499908,382.2000122,383.5,1.299987793,FALSE,120.01%,0.01%,0.01%,0.16%,0.18%
556817,556817,479,426,1,569207.5,146267.5,381,1,4,1524.200012,381.0500031,381.0500031,380.5,381.6000061,1.100006104,FALSE,120.01%,0.01%,0.01%,0.13%,0.16%
555653,555653,478,426,1,569207.5,146282.5,379.6000061,1,4,1518.600006,379.6500015,379.6000061,379.2999878,380.1000061,0.800018311,FALSE,120.01%,0.01%,0.00%,0.08%,0.13%
556819,556819,479,428,1,569237.5,146267.5,378.7000122,1,4,1515,378.75,378.75,378.6000061,378.8999939,0.299987793,FALSE,120.01%,0.01%,0.01%,0.03%,0.05%
493940,493940,425,405,1,568892.5,147077.5,378.5,1,4,1514.200012,378.5500031,378.5,378.5,378.7000122,0.200012207,FALSE,120.01%,0.01%,0.00%,0.00%,0.05%
511410,511410,440,415,1,569042.5,146852.5,378.5,1,4,1513.799988,378.4499969,378.5,378.2999878,378.5,0.200012207,FALSE,119.99%,0.01%,0.00%,0.05%,0.00%
553324,553324,476,425,1,569192.5,146312.5,378.5,1,4,1513.799988,378.4499969,378.4499969,378.2999878,378.6000061,0.300018311,FALSE,119.99%,0.01%,0.01%,0.05%,0.03%
547503,547503,471,424,1,569177.5,146387.5,378.3999939,1,4,1513.399994,378.3499985,378.3499908,378.2000122,378.5,0.299987793,FALSE,119.99%,0.01%,0.01%,0.05%,0.03%
584704,584704,503,377,1,568472.5,145907.5,378.3999939,1,4,1513.799988,378.4499969,378.4499969,378.2999878,378.6000061,0.300018311,FALSE,120.01%,0.01%,0.01%,0.03%,0.05%
554490,554490,477,427,1,569222.5,146297.5,378.3999939,1,4,1513.399963,378.3499908,378.3499908,378.2999878,378.3999939,0.100006104,FALSE,119.99%,0.01%,0.01%,0.03%,0.00%
580046,580046,499,375,1,568442.5,145967.5,378.2999878,1,4,1513.399994,378.3499985,378.3999939,378,378.6000061,0.600006104,FALSE,120.01%,0.01%,0.03%,0.08%,0.08%
553325,553325,476,426,1,569207.5,146312.5,378.2000122,1,4,1512.600037,378.1500092,378.1500092,378.1000061,378.2000122,0.100006104,FALSE,119.99%,0.01%,0.01%,0.03%,0.00%
549832,549832,473,425,1,569192.5,146357.5,378.2000122,1,4,1512.600006,378.1500015,378.1500092,377.8999939,378.3999939,0.5,FALSE,119.99%,0.01%,0.01%,0.08%,0.05%
552161,552161,475,426,1,569207.5,146327.5,378.2000122,1,4,1512.600006,378.1500015,378.1500092,378,378.2999878,0.299987793,FALSE,119.99%,0.01%,0.01%,0.05%,0.03%
552160,552160,475,425,1,569192.5,146327.5,377.8999939,1,4,1511.399963,377.8499908,377.8499908,377.7999878,377.8999939,0.100006104,FALSE,119.99%,0.01%,0.01%,0.03%,0.00%
549831,549831,473,424,1,569177.5,146357.5,377.3999939,1,4,1509.399994,377.3499985,377.3499908,377.2000122,377.5,0.299987793,FALSE,119.99%,0.01%,0.01%,0.05%,0.03%
505585,505585,435,410,1,568967.5,146927.5,375.8999939,1,4,1503.799988,375.9499969,376,375,376.7999878,1.799987793,FALSE,120.01%,0.01%,0.03%,0.24%,0.24%
507913,507913,437,410,1,568967.5,146897.5,367,1,4,1468.200012,367.0500031,367.1000061,365.1000061,368.8999939,3.799987793,FALSE,120.01%,0.01%,0.03%,0.52%,0.52%
509077,509077,438,410,1,568967.5,146882.5,360.2999878,1,4,1441.399994,360.3499985,360.3999939,357.8999939,362.7000122,4.800018311,FALSE,120.01%,0.01%,0.03%,0.67%,0.66%
563751,563751,485,376,1,568457.5,146177.5,344.1000061,1,4,1376.600006,344.1500015,343.9000092,338,350.7999878,12.79998779,FALSE,120.01%,0.01%,0.06%,1.79%,1.93%
576558,576558,496,379,1,568502.5,146012.5,343.1000061,1,4,1372.599976,343.1499939,343.1999969,340.2999878,345.8999939,5.600006104,FALSE,120.01%,0.01%,0.03%,0.82%,0.81%
564915,564915,486,376,1,568457.5,146162.5,329.3999939,1,4,1317.399994,329.3499985,329.1999969,325.5,333.5,8,FALSE,119.99%,0.02%,0.06%,1.19%,1.24%
570737,570737,491,378,1,568487.5,146087.5,319.1000061,1,4,1276.199982,319.0499954,319,318.3999939,319.7999878,1.399993896,FALSE,119.99%,0.02%,0.03%,0.22%,0.22%
514895,514895,443,408,1,568937.5,146807.5,276.2999878,1,4,1105.399963,276.3499908,276.3999939,270.7999878,281.7999878,11,FALSE,120.01%,0.02%,0.04%,2.01%,1.97%
514877,514877,443,390,1,568667.5,146807.5,381.6000061,1,4,1526.700012,381.6750031,381.6500092,340.5,422.8999939,82.3999939,FALSE,120.01%,0.02%,0.01%,11.38%,10.27%
489281,489281,421,402,1,568847.5,147137.5,378.5,1,4,1514.299988,378.5749969,378.5,378.5,378.7999878,0.299987793,FALSE,120.01%,0.02%,0.00%,0.00%,0.08%
524220,524220,451,421,1,569132.5,146687.5,378.5,1,4,1513.699982,378.4249954,378.4499969,378.2999878,378.5,0.200012207,FALSE,119.99%,0.02%,0.01%,0.05%,0.00%
546339,546339,470,424,1,569177.5,146402.5,378.5,1,4,1513.699982,378.4249954,378.4499969,378.2999878,378.5,0.200012207,FALSE,119.99%,0.02%,0.01%,0.05%,0.00%
550997,550997,474,426,1,569207.5,146342.5,378.5,1,4,1513.699982,378.4249954,378.4499969,378.2999878,378.5,0.200012207,FALSE,119.99%,0.02%,0.01%,0.05%,0.00%
582375,582375,501,376,1,568457.5,145937.5,378.2999878,1,4,1513.5,378.375,378.3999939,378.1000061,378.6000061,0.5,FALSE,120.01%,0.02%,0.03%,0.05%,0.08%
541620,541620,466,361,1,568232.5,146462.5,252.1999969,1,4,1008.599991,252.1499977,252.2999954,250.3000031,253.6999969,3.399993896,FALSE,119.99%,0.02%,0.04%,0.76%,0.59%
583540,583540,502,377,1,568472.5,145922.5,377.7999878,1,4,1511.5,377.875,377.8999939,377.5,378.2000122,0.700012207,FALSE,120.01%,0.02%,0.03%,0.08%,0.11%
524206,524206,451,407,1,568922.5,146687.5,124.5,1,4,498.0999985,124.5249996,124.5,124.1999969,124.9000015,0.700004578,FALSE,120.01%,0.02%,0.00%,0.24%,0.32%
507914,507914,437,411,1,568982.5,146897.5,372.3999939,1,4,1489.299988,372.3249969,372.3499908,370.7000122,373.8999939,3.199981689,FALSE,119.99%,0.02%,0.01%,0.46%,0.40%
506749,506749,436,410,1,568967.5,146912.5,372.2000122,1,4,1489.100006,372.2750015,372.3000031,370.7999878,373.7000122,2.900024414,FALSE,120.01%,0.02%,0.03%,0.38%,0.40%
525370,525370,452,407,1,568922.5,146672.5,123.8000031,1,4,495.3000107,123.8250027,123.8000031,123.8000031,123.9000015,0.099998474,FALSE,120.01%,0.02%,0.00%,0.00%,0.08%
527696,527696,454,405,1,568892.5,146642.5,123.8000031,1,4,495.1000061,123.7750015,123.8000031,123.6999969,123.8000031,0.100006104,FALSE,119.99%,0.02%,0.00%,0.08%,0.00%
578884,578884,498,377,1,568472.5,145982.5,369.2000122,1,4,1477.100006,369.2750015,369.3000031,367.7000122,370.7999878,3.099975586,FALSE,120.01%,0.02%,0.03%,0.41%,0.43%
516058,516058,444,407,1,568922.5,146792.5,241,1,4,964.1999969,241.0499992,241.0999985,234.6999969,247.3000031,12.6000061,FALSE,120.01%,0.02%,0.04%,2.65%,2.58%
575392,575392,495,377,1,568472.5,146027.5,351.2999878,1,4,1404.900024,351.2250061,351.25,348.7000122,353.7000122,5,FALSE,119.99%,0.02%,0.01%,0.74%,0.68%
563755,563755,485,380,1,568517.5,146177.5,453.2999878,1,4,1813.599976,453.3999939,453.7999878,445.7000122,460.2999878,14.59997559,FALSE,120.01%,0.02%,0.11%,1.69%,1.53%
573064,573064,493,377,1,568472.5,146057.5,335.3999939,1,4,1341.299988,335.3249969,335.3000031,332.7999878,337.8999939,5.100006104,FALSE,119.99%,0.02%,0.03%,0.78%,0.74%
567271,567271,488,404,1,568877.5,146132.5,222,1,4,887.8000031,221.9500008,221.9000015,221.3999939,222.6000061,1.200012207,FALSE,119.99%,0.02%,0.05%,0.27%,0.27%
516057,516057,444,406,1,568907.5,146792.5,221.3000031,1,4,884.9999847,221.2499962,221.3499985,213.8999939,228.3999939,14.5,FALSE,119.99%,0.02%,0.02%,3.40%,3.16%
567244,567244,488,377,1,568472.5,146132.5,321.1000061,1,4,1284.700012,321.1750031,321.0500031,319.1000061,323.5,4.399993896,FALSE,120.01%,0.02%,0.02%,0.62%,0.74%
566079,566079,487,376,1,568457.5,146147.5,320.5,1,4,1281.700012,320.4250031,320.3000031,318.2000122,322.8999939,4.699981689,FALSE,119.99%,0.02%,0.06%,0.72%,0.75%
564914,564914,486,375,1,568442.5,146162.5,319.2999878,1,4,1276.899994,319.2249985,319.0999908,317.1000061,321.6000061,4.5,FALSE,119.98%,0.02%,0.06%,0.69%,0.72%
525356,525356,452,393,1,568712.5,146672.5,1572.599976,1,4,6291.900024,1572.975006,1572.450012,1466.400024,1680.599976,214.1999512,FALSE,120.02%,0.02%,0.01%,6.99%,6.64%
514885,514885,443,398,1,568787.5,146807.5,104.1999969,1,4,416.9000015,104.2250004,104.25,103.3000031,105.0999985,1.799995422,FALSE,120.02%,0.02%,0.05%,0.87%,0.86%
548631,548631,472,388,1,568637.5,146372.5,386.2000122,1,4,1544.400024,386.1000061,385.7000122,376.7999878,396.2000122,19.40002441,FALSE,119.98%,0.03%,0.13%,2.46%,2.56%
567257,567257,488,390,1,568667.5,146132.5,285.1000061,1,4,1140.100006,285.0250015,284.3000031,272.5,299,26.5,FALSE,119.98%,0.03%,0.28%,4.52%,4.76%
499763,499763,430,408,1,568937.5,147002.5,378.5,1,4,1514.399994,378.5999985,378.5500031,378.5,378.7999878,0.299987793,FALSE,120.02%,0.03%,0.01%,0.00%,0.08%
517233,517233,445,418,1,569087.5,146777.5,378.5,1,4,1513.600006,378.4000015,378.4499969,378.2000122,378.5,0.299987793,FALSE,119.98%,0.03%,0.01%,0.08%,0.00%
503256,503256,433,409,1,568952.5,146957.5,378.3999939,1,4,1514,378.5,378.5,378.2999878,378.7000122,0.400024414,FALSE,120.02%,0.03%,0.03%,0.03%,0.08%
535863,535863,461,424,1,569177.5,146537.5,378.5,1,4,1513.599976,378.3999939,378.3999939,378.2999878,378.5,0.200012207,FALSE,119.98%,0.03%,0.03%,0.05%,0.00%
513739,513739,442,416,1,569057.5,146822.5,378.2999878,1,4,1512.799988,378.1999969,378.25,377.7999878,378.5,0.700012207,FALSE,119.98%,0.03%,0.01%,0.13%,0.05%
584705,584705,503,378,1,568487.5,145907.5,377.2000122,1,4,1509.199982,377.2999954,377.3000031,376.7999878,377.7999878,1,FALSE,120.02%,0.03%,0.03%,0.11%,0.16%
577717,577717,497,374,1,568427.5,145997.5,376.8999939,1,4,1507.199982,376.7999954,376.8499908,375.8999939,377.6000061,1.700012207,FALSE,119.98%,0.03%,0.01%,0.27%,0.19%
585870,585870,504,379,1,568502.5,145892.5,376.6000061,1,4,1506.799988,376.6999969,376.6999969,376.1000061,377.2999878,1.199981689,FALSE,120.02%,0.03%,0.03%,0.13%,0.19%
580047,580047,499,376,1,568457.5,145967.5,376.2000122,1,4,1505.200012,376.3000031,376.3500061,375.5,377,1.5,FALSE,120.02%,0.03%,0.04%,0.19%,0.21%
517211,517211,445,396,1,568757.5,146777.5,92.59999847,1,4,370.4999924,92.62499809,92.64999771,91.59999847,93.59999847,2,FALSE,120.02%,0.03%,0.05%,1.09%,1.07%
577720,577720,497,377,1,568472.5,145997.5,364.2999878,1,4,1457.599976,364.3999939,364.3999939,362.5,366.2999878,3.799987793,FALSE,120.02%,0.03%,0.03%,0.50%,0.55%
575390,575390,495,375,1,568442.5,146027.5,364.1000061,1,4,1456,364,364,362.1000061,365.8999939,3.799987793,FALSE,119.98%,0.03%,0.03%,0.55%,0.49%
575391,575391,495,376,1,568457.5,146027.5,358.2000122,1,4,1432.399994,358.0999985,358.1000061,355.8999939,360.2999878,4.399993896,FALSE,119.98%,0.03%,0.03%,0.64%,0.58%
577721,577721,497,378,1,568487.5,145997.5,357.8999939,1,4,1432,358,358,355.7999878,360.2000122,4.400024414,FALSE,120.02%,0.03%,0.03%,0.59%,0.64%
512569,512569,441,410,1,568967.5,146837.5,332.1000061,1,4,1328,332,332.0500031,328.1000061,335.7999878,7.699981689,FALSE,119.98%,0.03%,0.02%,1.21%,1.11%
566080,566080,487,377,1,568472.5,146147.5,330,1,4,1320.399994,330.0999985,329.9499969,326.3999939,334.1000061,7.700012207,FALSE,120.02%,0.03%,0.02%,1.10%,1.23%
574230,574230,494,379,1,568502.5,146042.5,328.2999878,1,4,1313.599976,328.3999939,328.3499908,326.2999878,330.6000061,4.300018311,FALSE,120.02%,0.03%,0.02%,0.61%,0.70%
573066,573066,493,379,1,568502.5,146057.5,322.7000122,1,4,1291.200012,322.8000031,322.75,321.2000122,324.5,3.299987793,FALSE,120.02%,0.03%,0.02%,0.47%,0.56%
570738,570738,491,379,1,568502.5,146087.5,318.2000122,1,4,1273.200043,318.3000107,318.2000122,318.2000122,318.6000061,0.399993896,FALSE,120.02%,0.03%,0.00%,0.00%,0.13%
562588,562588,484,377,1,568472.5,146192.5,397.5,1,4,1590.5,397.625,397.5500031,387.2999878,408.1000061,20.80001831,FALSE,120.02%,0.03%,0.01%,2.60%,2.63%
568408,568408,489,377,1,568472.5,146117.5,317.3999939,1,4,1269.200012,317.3000031,317.1999969,316.7000122,318.1000061,1.399993896,FALSE,119.98%,0.03%,0.06%,0.22%,0.22%
566078,566078,487,375,1,568442.5,146147.5,315.2999878,1,4,1260.799988,315.1999969,315.0999908,314.3999939,316.2000122,1.800018311,FALSE,119.98%,0.03%,0.06%,0.29%,0.29%
535831,535831,461,392,1,568697.5,146537.5,22205.09961,1,4,88849.29883,22212.32471,22210.7998,22090,22337.69922,247.6992188,FALSE,120.02%,0.03%,0.03%,0.52%,0.60%
564934,564934,486,395,1,568742.5,146162.5,229.6999969,1,4,919.1000061,229.7750015,229.5999985,226.6000061,233.3000031,6.699996948,FALSE,120.02%,0.03%,0.04%,1.36%,1.56%
490445,490445,422,402,1,568847.5,147122.5,379.6000061,1,4,1518.899994,379.7249985,379.6999969,379,380.5,1.5,FALSE,120.02%,0.03%,0.03%,0.16%,0.24%
562590,562590,484,379,1,568502.5,146192.5,455.7000122,1,4,1822.200012,455.5500031,455.9500122,448.3999939,461.8999939,13.5,FALSE,119.98%,0.03%,0.05%,1.61%,1.35%
488116,488116,420,401,1,568832.5,147152.5,378.6000061,1,4,1514.900024,378.7250061,378.6500092,378.5,379.1000061,0.600006104,FALSE,120.02%,0.03%,0.01%,0.03%,0.13%
492775,492775,424,404,1,568877.5,147092.5,378.6000061,1,4,1514.900024,378.7250061,378.6500092,378.5,379.1000061,0.600006104,FALSE,120.02%,0.03%,0.01%,0.03%,0.13%
506751,506751,436,412,1,568997.5,146912.5,378.5,1,4,1513.5,378.375,378.4499969,378.1000061,378.5,0.399993896,FALSE,119.98%,0.03%,0.01%,0.11%,0.00%
527713,527713,454,422,1,569147.5,146642.5,378.3999939,1,4,1513.100006,378.2750015,378.3000031,378,378.5,0.5,FALSE,119.98%,0.03%,0.03%,0.11%,0.03%
537027,537027,462,424,1,569177.5,146522.5,378.3999939,1,4,1513.100006,378.2750015,378.25,378.1000061,378.5,0.399993896,FALSE,119.98%,0.03%,0.04%,0.08%,0.03%
545175,545175,469,424,1,569177.5,146417.5,378.3999939,1,4,1513.100006,378.2750015,378.3000031,378.1000061,378.3999939,0.299987793,FALSE,119.98%,0.03%,0.03%,0.08%,0.00%
505586,505586,435,411,1,568982.5,146927.5,378.2999878,1,4,1512.700012,378.1750031,378.25,377.7000122,378.5,0.799987793,FALSE,119.98%,0.03%,0.01%,0.16%,0.05%
510245,510245,439,414,1,569027.5,146867.5,378.2999878,1,4,1512.700012,378.1750031,378.25,377.7000122,378.5,0.799987793,FALSE,119.98%,0.03%,0.01%,0.16%,0.05%
581211,581211,500,376,1,568457.5,145952.5,377.5,1,4,1510.5,377.625,377.6499939,377.1000061,378.1000061,1,FALSE,120.02%,0.03%,0.04%,0.11%,0.16%
584706,584706,503,379,1,568502.5,145907.5,374.7999878,1,4,1499.700012,374.9250031,374.9499969,374.1000061,375.7000122,1.600006104,FALSE,120.02%,0.03%,0.04%,0.19%,0.24%
568439,568439,489,408,1,568937.5,146117.5,224.3999939,1,4,897.8999939,224.4749985,224.5,224.3999939,224.5,0.100006104,FALSE,120.02%,0.03%,0.04%,0.00%,0.04%
585871,585871,504,380,1,568517.5,145892.5,373.8999939,1,4,1496.100006,374.0250015,374.0500031,373.1000061,374.8999939,1.799987793,FALSE,120.02%,0.03%,0.04%,0.21%,0.27%
568435,568435,489,404,1,568877.5,146117.5,224.1999969,1,4,896.5,224.125,224.1500015,223.3999939,224.8000031,1.400009155,FALSE,119.98%,0.03%,0.02%,0.36%,0.27%
576553,576553,496,374,1,568427.5,146012.5,373.6000061,1,4,1493.900024,373.4750061,373.5,372.2000122,374.7000122,2.5,FALSE,119.98%,0.03%,0.03%,0.38%,0.29%
580048,580048,499,377,1,568472.5,145967.5,372.7999878,1,4,1491.700012,372.9250031,372.9499969,371.7000122,374.1000061,2.399993896,FALSE,120.02%,0.03%,0.04%,0.30%,0.35%
585872,585872,504,381,1,568532.5,145892.5,370.1000061,1,4,1480.899994,370.2249985,370.25,368.8999939,371.5,2.600006104,FALSE,120.02%,0.03%,0.04%,0.32%,0.38%
514896,514896,443,409,1,568952.5,146807.5,292.2000122,1,4,1168.400024,292.1000061,292.1500092,287,297.1000061,10.1000061,FALSE,119.98%,0.03%,0.02%,1.80%,1.66%
578885,578885,498,378,1,568487.5,145982.5,363.6000061,1,4,1454.899994,363.7249985,363.75,361.7999878,365.6000061,3.800018311,FALSE,120.02%,0.03%,0.04%,0.50%,0.55%
524197,524197,451,398,1,568787.5,146687.5,360,1,4,1440.499969,360.1249924,359.6999969,319.2999878,401.7999878,82.5,FALSE,120.02%,0.03%,0.08%,11.98%,10.97%
577722,577722,497,379,1,568502.5,145997.5,350.5,1,4,1402.5,350.625,350.6499939,348.1000061,353.1000061,5,FALSE,120.02%,0.04%,0.04%,0.69%,0.74%
573063,573063,493,376,1,568457.5,146057.5,342.7999878,1,4,1370.700012,342.6750031,342.6499939,340.2000122,345.2000122,5,FALSE,119.98%,0.04%,0.04%,0.76%,0.70%
577723,577723,497,380,1,568517.5,145997.5,342.1000061,1,4,1368.899994,342.2249985,342.3000031,339.2999878,345,5.700012207,FALSE,120.02%,0.04%,0.06%,0.82%,0.84%
569586,569586,490,391,1,568682.5,146102.5,341,1,4,1363.5,340.875,341.1999969,325.8999939,355.2000122,29.30001831,FALSE,119.98%,0.04%,0.06%,4.53%,4.08%
575394,575394,495,379,1,568502.5,146027.5,335.1000061,1,4,1340.899994,335.2249985,335.1999969,332.7000122,337.7999878,5.099975586,FALSE,120.02%,0.04%,0.03%,0.72%,0.80%
571899,571899,492,376,1,568457.5,146072.5,334.7000122,1,4,1338.300018,334.5750046,334.5500031,332,337.2000122,5.200012207,FALSE,119.98%,0.04%,0.04%,0.81%,0.74%
561423,561423,483,376,1,568457.5,146207.5,397.2999878,1,4,1588.599976,397.1499939,397.0499878,386.7000122,407.7999878,21.09997559,FALSE,119.98%,0.04%,0.06%,2.70%,2.61%
485783,485783,418,396,1,568757.5,147182.5,395.2000122,1,4,1581.400024,395.3500061,395.3000031,392.6000061,398.2000122,5.600006104,FALSE,120.02%,0.04%,0.03%,0.66%,0.76%
